"","species","interactions","potential_prey","prob_expected","prob_int","expected_indegree","mean_cooccurrence"
"218","Aaet",5,"Hser",0.0970875210901198,0.0877547828082161,2.43710996813428,4.43478260869565
"219","Aaet",5,"Hser",0.0970875210901198,0.0877547828082161,2.43710996813428,4.43478260869565
"220","Aaet",5,"Hser",0.0970875210901198,0.0877547828082161,2.43710996813428,4.43478260869565
"221","Aaet",5,"Hser",0.0970875210901198,0.0877547828082161,2.43710996813428,4.43478260869565
"222","Aaet",5,"Hser",0.0970875210901198,0.0877547828082161,2.43710996813428,4.43478260869565
"223","Aaet",5,"Hser",0.0970875210901198,0.0877547828082161,2.43710996813428,4.43478260869565
"224","Aaet",5,"Hser",0.0970875210901198,0.0877547828082161,2.43710996813428,4.43478260869565
"225","Aaet",5,"Hser",0.0970875210901198,0.0877547828082161,2.43710996813428,4.43478260869565
"226","Aaet",5,"Hser",0.0970875210901198,0.0877547828082161,2.43710996813428,4.43478260869565
"227","Aaet",5,"Hser",0.0970875210901198,0.0877547828082161,2.43710996813428,4.43478260869565
"228","Aaet",5,"Hser",0.0970875210901198,0.0877547828082161,2.43710996813428,4.43478260869565
"229","Aaet",5,"Hser",0.0970875210901198,0.0877547828082161,2.43710996813428,4.43478260869565
"230","Aaet",5,"Hser",0.0970875210901198,0.0877547828082161,2.43710996813428,4.43478260869565
"231","Aaet",5,"Phy",0.164269925736636,0.148479140193098,2.43710996813428,4.43478260869565
"232","Aaet",5,"Phy",0.164269925736636,0.148479140193098,2.43710996813428,4.43478260869565
"233","Aaet",5,"Phy",0.164269925736636,0.148479140193098,2.43710996813428,4.43478260869565
"234","Aaet",5,"Phy",0.164269925736636,0.148479140193098,2.43710996813428,4.43478260869565
"235","Aaet",5,"Phy",0.164269925736636,0.148479140193098,2.43710996813428,4.43478260869565
"236","Aaet",5,"Phy",0.164269925736636,0.148479140193098,2.43710996813428,4.43478260869565
"237","Aaet",5,"Phy",0.164269925736636,0.148479140193098,2.43710996813428,4.43478260869565
"238","Aaet",5,"Phy",0.164269925736636,0.148479140193098,2.43710996813428,4.43478260869565
"239","Aaet",5,"Phy",0.164269925736636,0.148479140193098,2.43710996813428,4.43478260869565
"240","Aaet",5,"Phy",0.164269925736636,0.148479140193098,2.43710996813428,4.43478260869565
"241","Aaet",5,"Phy",0.164269925736636,0.148479140193098,2.43710996813428,4.43478260869565
"242","Aaet",5,"Phy",0.164269925736636,0.148479140193098,2.43710996813428,4.43478260869565
"243","Aaet",5,"Phy",0.164269925736636,0.148479140193098,2.43710996813428,4.43478260869565
"244","Aaet",5,"Phy",0.164269925736636,0.148479140193098,2.43710996813428,4.43478260869565
"245","Aaet",5,"Phy",0.164269925736636,0.148479140193098,2.43710996813428,4.43478260869565
"246","Aaet",5,"Phy",0.164269925736636,0.148479140193098,2.43710996813428,4.43478260869565
"247","Aaet",5,"Phy",0.164269925736636,0.148479140193098,2.43710996813428,4.43478260869565
"248","Aaet",5,"Phy",0.164269925736636,0.148479140193098,2.43710996813428,4.43478260869565
"249","Aaet",5,"Phy",0.164269925736636,0.148479140193098,2.43710996813428,4.43478260869565
"250","Aaet",5,"Phy",0.164269925736636,0.148479140193098,2.43710996813428,4.43478260869565
"251","Aaet",5,"Phy",0.164269925736636,0.148479140193098,2.43710996813428,4.43478260869565
"252","Aaet",5,"Phy",0.164269925736636,0.148479140193098,2.43710996813428,4.43478260869565
"253","Aaet",5,"Phy",0.164269925736636,0.148479140193098,2.43710996813428,4.43478260869565
"254","Aaet",5,"Ppyg",0.164269925736636,0.148479140193098,2.43710996813428,4.43478260869565
"255","Aaet",5,"Ppyg",0.164269925736636,0.148479140193098,2.43710996813428,4.43478260869565
"256","Aaet",5,"Ppyg",0.164269925736636,0.148479140193098,2.43710996813428,4.43478260869565
"257","Aaet",5,"Ppyg",0.164269925736636,0.148479140193098,2.43710996813428,4.43478260869565
"258","Aaet",5,"Ppyg",0.164269925736636,0.148479140193098,2.43710996813428,4.43478260869565
"259","Aaet",5,"Ppyg",0.164269925736636,0.148479140193098,2.43710996813428,4.43478260869565
"260","Aaet",5,"Ppyg",0.164269925736636,0.148479140193098,2.43710996813428,4.43478260869565
"261","Aaet",5,"Ppyg",0.164269925736636,0.148479140193098,2.43710996813428,4.43478260869565
"262","Aaet",5,"Ppyg",0.164269925736636,0.148479140193098,2.43710996813428,4.43478260869565
"263","Aaet",5,"Ppyg",0.164269925736636,0.148479140193098,2.43710996813428,4.43478260869565
"264","Aaet",5,"Ppyg",0.164269925736636,0.148479140193098,2.43710996813428,4.43478260869565
"265","Aaet",5,"Ppyg",0.164269925736636,0.148479140193098,2.43710996813428,4.43478260869565
"266","Aaet",5,"Ppyg",0.164269925736636,0.148479140193098,2.43710996813428,4.43478260869565
"267","Aaet",5,"Ppyg",0.164269925736636,0.148479140193098,2.43710996813428,4.43478260869565
"268","Aaet",5,"Ppyg",0.164269925736636,0.148479140193098,2.43710996813428,4.43478260869565
"269","Aaet",5,"Ppyg",0.164269925736636,0.148479140193098,2.43710996813428,4.43478260869565
"270","Aaet",5,"Ppyg",0.164269925736636,0.148479140193098,2.43710996813428,4.43478260869565
"271","Aaet",5,"Ppyg",0.164269925736636,0.148479140193098,2.43710996813428,4.43478260869565
"272","Aaet",5,"Ppyg",0.164269925736636,0.148479140193098,2.43710996813428,4.43478260869565
"273","Aaet",5,"Ppyg",0.164269925736636,0.148479140193098,2.43710996813428,4.43478260869565
"274","Aaet",5,"Ppyg",0.164269925736636,0.148479140193098,2.43710996813428,4.43478260869565
"275","Aaet",5,"Ppyg",0.164269925736636,0.148479140193098,2.43710996813428,4.43478260869565
"276","Aaet",5,"Ppyg",0.164269925736636,0.148479140193098,2.43710996813428,4.43478260869565
"277","Aaet",5,"Sti",0.14238798353163,0.128700644830756,2.43710996813428,4.43478260869565
"278","Aaet",5,"Sti",0.14238798353163,0.128700644830756,2.43710996813428,4.43478260869565
"279","Aaet",5,"Sti",0.14238798353163,0.128700644830756,2.43710996813428,4.43478260869565
"280","Aaet",5,"Sti",0.14238798353163,0.128700644830756,2.43710996813428,4.43478260869565
"281","Aaet",5,"Sti",0.14238798353163,0.128700644830756,2.43710996813428,4.43478260869565
"282","Aaet",5,"Sti",0.14238798353163,0.128700644830756,2.43710996813428,4.43478260869565
"283","Aaet",5,"Sti",0.14238798353163,0.128700644830756,2.43710996813428,4.43478260869565
"284","Aaet",5,"Sti",0.14238798353163,0.128700644830756,2.43710996813428,4.43478260869565
"285","Aaet",5,"Sti",0.14238798353163,0.128700644830756,2.43710996813428,4.43478260869565
